#Region, String, Module x, Latitude1, Longitude1, Latitude2, Longitude2, Latitude3, Longitude3, Latitude4, Longitude4
North_G02_IV07, S02,19,-4.437806236,40.71268878,-4.437806381,40.71269902,-4.437830327,40.71269883,-4.437830182,40.71268859
North_G02_IV07, S02,20,-4.43780609,40.71267854,-4.437806236,40.71268878,-4.437830182,40.71268859,-4.437830037,40.71267835
North_G02_IV07, S02,21,-4.437805945,40.7126683,-4.43780609,40.71267854,-4.437830037,40.71267835,-4.437829891,40.7126681
North_G02_IV07, S02,22,-4.4378058,40.71265806,-4.437805945,40.7126683,-4.437829891,40.7126681,-4.437829746,40.71265786
North_G02_IV07, S02,8,-4.437808808,40.71281763,-4.437809048,40.7128279,-4.437832992,40.71282757,-4.437832752,40.71281731
North_G02_IV07, S02,9,-4.437808568,40.71280737,-4.437808808,40.71281763,-4.437832752,40.71281731,-4.437832511,40.71280705
North_G02_IV07, S02,10,-4.437808327,40.71279711,-4.437808568,40.71280737,-4.437832511,40.71280705,-4.437832271,40.71279678
North_G02_IV07, S02,11,-4.437808087,40.71278684,-4.437808327,40.71279711,-4.437832271,40.71279678,-4.437832031,40.71278652
North_G02_IV07, S02,12,-4.437807847,40.71277658,-4.437808087,40.71278684,-4.437832031,40.71278652,-4.437831791,40.71277626
North_G02_IV07, S02,13,-4.437807607,40.71276632,-4.437807847,40.71277658,-4.437831791,40.71277626,-4.437831551,40.71276599
North_G02_IV07, S02,14,-4.437807367,40.71275605,-4.437807607,40.71276632,-4.437831551,40.71276599,-4.43783131,40.71275573
North_G02_IV07, S02,15,-4.437807126,40.71274579,-4.437807367,40.71275605,-4.43783131,40.71275573,-4.43783107,40.71274547
North_G02_IV07, S02,1,-4.437810596,40.71289114,-4.437810854,40.7129014,-4.437834798,40.71290105,-4.43783454,40.71289079
North_G02_IV07, S02,2,-4.437810338,40.71288088,-4.437810596,40.71289114,-4.43783454,40.71289079,-4.437834282,40.71288054
North_G02_IV07, S02,3,-4.43781008,40.71287062,-4.437810338,40.71288088,-4.437834282,40.71288054,-4.437834024,40.71287028
North_G02_IV07, S02,4,-4.437809822,40.71286036,-4.43781008,40.71287062,-4.437834024,40.71287028,-4.437833766,40.71286002
North_G02_IV07, S02,5,-4.437809564,40.7128501,-4.437809822,40.71286036,-4.437833766,40.71286002,-4.437833508,40.71284976
North_G02_IV07, S02,6,-4.437809306,40.71283985,-4.437809564,40.7128501,-4.437833508,40.71284976,-4.43783325,40.7128395
North_G02_IV07, S02,7,-4.437809048,40.71282959,-4.437809306,40.71283985,-4.43783325,40.7128395,-4.437832992,40.71282924
North_G02_IV07, S03,28,-4.43781098,40.71291161,-4.437811233,40.7129219,-4.437835177,40.71292156,-4.437834924,40.71291127
North_G02_IV07, S03,29,-4.437810727,40.71290132,-4.43781098,40.71291161,-4.437834924,40.71291127,-4.43783467,40.71290098
North_G02_IV07, S03,19,-4.437812844,40.71300535,-4.437813064,40.71301559,-4.43783692,40.7130153,-4.437836701,40.71300506
North_G02_IV07, S03,20,-4.437812625,40.71299511,-4.437812844,40.71300535,-4.437836701,40.71300506,-4.437836482,40.71299482
North_G02_IV07, S03,21,-4.437812406,40.71298487,-4.437812625,40.71299511,-4.437836482,40.71299482,-4.437836263,40.71298457
North_G02_IV07, S03,22,-4.437812187,40.71297463,-4.437812406,40.71298487,-4.437836263,40.71298457,-4.437836043,40.71297433
North_G02_IV07, S03,23,-4.437811968,40.71296438,-4.437812187,40.71297463,-4.437836043,40.71297433,-4.437835824,40.71296409
North_G02_IV07, S03,24,-4.437811749,40.71295414,-4.437811968,40.71296438,-4.437835824,40.71296409,-4.437835605,40.71295385
North_G02_IV07, S03,25,-4.43781153,40.7129439,-4.437811749,40.71295414,-4.437835605,40.71295385,-4.437835386,40.71294361
North_G02_IV07, S03,26,-4.43781131,40.71293366,-4.43781153,40.7129439,-4.437835386,40.71294361,-4.437835167,40.71293337
North_G02_IV07, S03,27,-4.437811091,40.71292342,-4.43781131,40.71293366,-4.437835167,40.71293337,-4.437834948,40.71292312
North_G02_IV07, S03,10,-4.437814385,40.71309931,-4.437814556,40.71310962,-4.437838414,40.71310939,-4.437838243,40.71309909
North_G02_IV07, S03,11,-4.437814215,40.71308901,-4.437814385,40.71309931,-4.437838243,40.71309909,-4.437838072,40.71308878
North_G02_IV07, S03,12,-4.437814044,40.71307871,-4.437814215,40.71308901,-4.437838072,40.71308878,-4.437837902,40.71307848
North_G02_IV07, S03,13,-4.437813873,40.7130684,-4.437814044,40.71307871,-4.437837902,40.71307848,-4.437837731,40.71306818
North_G02_IV07, S03,14,-4.437813703,40.7130581,-4.437813873,40.7130684,-4.437837731,40.71306818,-4.437837561,40.71305787
North_G02_IV07, S03,15,-4.437813532,40.7130478,-4.437813703,40.7130581,-4.437837561,40.71305787,-4.43783739,40.71304757
North_G02_IV07, S03,16,-4.437813362,40.71303749,-4.437813532,40.7130478,-4.43783739,40.71304757,-4.437837219,40.71303727
North_G02_IV07, S03,17,-4.437813191,40.71302719,-4.437813362,40.71303749,-4.437837219,40.71303727,-4.437837049,40.71302696
North_G02_IV07, S03,18,-4.43781302,40.71301689,-4.437813191,40.71302719,-4.437837049,40.71302696,-4.437836878,40.71301666
North_G02_IV07, S03,3,-4.437815885,40.71317278,-4.43781608,40.71318305,-4.437839937,40.71318279,-4.437839742,40.71317252
North_G02_IV07, S03,4,-4.43781569,40.71316252,-4.437815885,40.71317278,-4.437839742,40.71317252,-4.437839547,40.71316226
North_G02_IV07, S03,5,-4.437815495,40.71315226,-4.43781569,40.71316252,-4.437839547,40.71316226,-4.437839352,40.713152
North_G02_IV07, S03,6,-4.4378153,40.71314199,-4.437815495,40.71315226,-4.437839352,40.713152,-4.437839157,40.71314173
North_G02_IV07, S03,7,-4.437815105,40.71313173,-4.4378153,40.71314199,-4.437839157,40.71314173,-4.437838962,40.71313147
North_G02_IV07, S03,8,-4.437814909,40.71312147,-4.437815105,40.71313173,-4.437838962,40.71313147,-4.437838766,40.7131212
North_G02_IV07, S03,9,-4.437814714,40.7131112,-4.437814909,40.71312147,-4.437838766,40.7131212,-4.437838571,40.71311094
North_G02_IV07, S03,1,-4.437816211,40.71319486,-4.437816337,40.71320507,-4.437840196,40.7132049,-4.43784007,40.71319469
North_G02_IV07, S03,2,-4.437816086,40.71318466,-4.437816211,40.71319486,-4.43784007,40.71319469,-4.437839944,40.71318449
North_G02_IV07, S04,28,-4.437817585,40.71323295,-4.437817709,40.71324316,-4.437841539,40.71324299,-4.437841415,40.71323279
North_G02_IV07, S04,29,-4.437817461,40.71322275,-4.437817585,40.71323295,-4.437841415,40.71323279,-4.437841291,40.71322258
North_G02_IV07, S04,21,-4.437818574,40.71330613,-4.437818701,40.71331637,-4.43784253,40.7133162,-4.437842403,40.71330596
North_G02_IV07, S04,22,-4.437818446,40.71329588,-4.437818574,40.71330613,-4.437842403,40.71330596,-4.437842276,40.71329571
North_G02_IV07, S04,23,-4.437818319,40.71328563,-4.437818446,40.71329588,-4.437842276,40.71329571,-4.437842149,40.71328546
North_G02_IV07, S04,24,-4.437818192,40.71327539,-4.437818319,40.71328563,-4.437842149,40.71328546,-4.437842021,40.71327522
North_G02_IV07, S04,25,-4.437818064,40.71326514,-4.437818192,40.71327539,-4.437842021,40.71327522,-4.437841894,40.71326497
North_G02_IV07, S04,26,-4.437817937,40.71325489,-4.437818064,40.71326514,-4.437841894,40.71326497,-4.437841767,40.71325472
North_G02_IV07, S04,27,-4.43781781,40.71324464,-4.437817937,40.71325489,-4.437841767,40.71325472,-4.437841639,40.71324447
North_G02_IV07, S04,12,-4.4378204,40.71340045,-4.437820608,40.71341075,-4.437844436,40.71341048,-4.437844228,40.71340017
North_G02_IV07, S04,13,-4.437820192,40.71339014,-4.4378204,40.71340045,-4.437844228,40.71340017,-4.43784402,40.71338986
North_G02_IV07, S04,14,-4.437819984,40.71337983,-4.437820192,40.71339014,-4.43784402,40.71338986,-4.437843812,40.71337956
North_G02_IV07, S04,15,-4.437819775,40.71336953,-4.437819984,40.71337983,-4.437843812,40.71337956,-4.437843603,40.71336925
North_G02_IV07, S04,16,-4.437819567,40.71335922,-4.437819775,40.71336953,-4.437843603,40.71336925,-4.437843395,40.71335894
North_G02_IV07, S04,17,-4.437819359,40.71334891,-4.437819567,40.71335922,-4.437843395,40.71335894,-4.437843187,40.71334863
North_G02_IV07, S04,18,-4.437819151,40.7133386,-4.437819359,40.71334891,-4.437843187,40.71334863,-4.437842979,40.71333833
North_G02_IV07, S04,19,-4.437818942,40.7133283,-4.437819151,40.7133386,-4.437842979,40.71333833,-4.43784277,40.71332802
North_G02_IV07, S04,20,-4.437818734,40.71331799,-4.437818942,40.7133283,-4.43784277,40.71332802,-4.437842562,40.71331771
North_G02_IV07, S04,3,-4.437822488,40.7134945,-4.437822708,40.71350477,-4.437846535,40.71350447,-4.437846316,40.71349421
North_G02_IV07, S04,4,-4.437822269,40.71348423,-4.437822488,40.7134945,-4.437846316,40.71349421,-4.437846097,40.71348394
North_G02_IV07, S04,5,-4.43782205,40.71347397,-4.437822269,40.71348423,-4.437846097,40.71348394,-4.437845878,40.71347367
North_G02_IV07, S04,6,-4.437821831,40.7134637,-4.43782205,40.71347397,-4.437845878,40.71347367,-4.437845659,40.71346341
North_G02_IV07, S04,7,-4.437821612,40.71345343,-4.437821831,40.7134637,-4.437845659,40.71346341,-4.43784544,40.71345314
North_G02_IV07, S04,8,-4.437821393,40.71344317,-4.437821612,40.71345343,-4.43784544,40.71345314,-4.437845221,40.71344288
North_G02_IV07, S04,9,-4.437821174,40.7134329,-4.437821393,40.71344317,-4.437845221,40.71344288,-4.437845002,40.71343261
North_G02_IV07, S04,10,-4.437820955,40.71342264,-4.437821174,40.7134329,-4.437845002,40.71343261,-4.437844783,40.71342234
North_G02_IV07, S04,11,-4.437820736,40.71341237,-4.437820955,40.71342264,-4.437844783,40.71342234,-4.437844564,40.71341208
North_G02_IV07, S04,1,-4.437822784,40.71351668,-4.437823076,40.71352688,-4.437846901,40.71352649,-4.437846609,40.71351629
North_G02_IV07, S04,2,-4.437822493,40.71350647,-4.437822784,40.71351668,-4.437846609,40.71351629,-4.437846318,40.71350608
North_G02_IV07, S05,25,-4.437823842,40.71356796,-4.437824078,40.7135782,-4.437847905,40.71357789,-4.437847669,40.71356765
North_G02_IV07, S05,26,-4.437823606,40.71355772,-4.437823842,40.71356796,-4.437847669,40.71356765,-4.437847433,40.7135574
North_G02_IV07, S05,27,-4.43782337,40.71354748,-4.437823606,40.71355772,-4.437847433,40.7135574,-4.437847197,40.71354716
North_G02_IV07, S05,28,-4.437823134,40.71353724,-4.43782337,40.71354748,-4.437847197,40.71354716,-4.437846961,40.71353692
North_G02_IV07, S05,29,-4.437822898,40.71352699,-4.437823134,40.71353724,-4.437846961,40.71353692,-4.437846725,40.71352668
North_G02_IV07, S05,18,-4.437825585,40.71365606,-4.437825791,40.71366638,-4.437849811,40.7136661,-4.437849605,40.71365578
North_G02_IV07, S05,19,-4.437825379,40.71364574,-4.437825585,40.71365606,-4.437849605,40.71365578,-4.437849398,40.71364547
North_G02_IV07, S05,20,-4.437825173,40.71363542,-4.437825379,40.71364574,-4.437849398,40.71364547,-4.437849192,40.71363515
North_G02_IV07, S05,21,-4.437824967,40.7136251,-4.437825173,40.71363542,-4.437849192,40.71363515,-4.437848986,40.71362483
North_G02_IV07, S05,22,-4.43782476,40.71361479,-4.437824967,40.7136251,-4.437848986,40.71362483,-4.43784878,40.71361451
North_G02_IV07, S05,23,-4.437824554,40.71360447,-4.43782476,40.71361479,-4.43784878,40.71361451,-4.437848574,40.71360419
North_G02_IV07, S05,24,-4.437824348,40.71359415,-4.437824554,40.71360447,-4.437848574,40.71360419,-4.437848368,40.71359387
North_G02_IV07, S05,9,-4.437827604,40.71375019,-4.437827812,40.71376046,-4.437851832,40.71376018,-4.437851624,40.71374991
North_G02_IV07, S05,10,-4.437827396,40.71373991,-4.437827604,40.71375019,-4.437851624,40.71374991,-4.437851416,40.71373963
North_G02_IV07, S05,11,-4.437827188,40.71372964,-4.437827396,40.71373991,-4.437851416,40.71373963,-4.437851208,40.71372936
North_G02_IV07, S05,12,-4.43782698,40.71371937,-4.437827188,40.71372964,-4.437851208,40.71372936,-4.437850999,40.71371909
North_G02_IV07, S05,13,-4.437826772,40.7137091,-4.43782698,40.71371937,-4.437850999,40.71371909,-4.437850791,40.71370882
North_G02_IV07, S05,14,-4.437826564,40.71369882,-4.437826772,40.7137091,-4.437850791,40.71370882,-4.437850583,40.71369854
North_G02_IV07, S05,15,-4.437826356,40.71368855,-4.437826564,40.71369882,-4.437850583,40.71369854,-4.437850375,40.71368827
North_G02_IV07, S05,16,-4.437826148,40.71367828,-4.437826356,40.71368855,-4.437850375,40.71368827,-4.437850167,40.713678
North_G02_IV07, S05,17,-4.43782594,40.71366801,-4.437826148,40.71367828,-4.437850167,40.713678,-4.437849959,40.71366773
North_G02_IV07, S05,3,-4.437828823,40.7138134,-4.437829028,40.71382366,-4.437853048,40.71382339,-4.437852843,40.71381312
North_G02_IV07, S05,4,-4.437828619,40.71380314,-4.437828823,40.7138134,-4.437852843,40.71381312,-4.437852638,40.71380286
North_G02_IV07, S05,5,-4.437828414,40.71379287,-4.437828619,40.71380314,-4.437852638,40.71380286,-4.437852433,40.7137926
North_G02_IV07, S05,6,-4.437828209,40.71378261,-4.437828414,40.71379287,-4.437852433,40.7137926,-4.437852229,40.71378233
North_G02_IV07, S05,7,-4.437828004,40.71377234,-4.437828209,40.71378261,-4.437852229,40.71378233,-4.437852024,40.71377207
North_G02_IV07, S05,8,-4.437827799,40.71376208,-4.437828004,40.71377234,-4.437852024,40.71377207,-4.437851819,40.71376181
North_G02_IV07, S05,1,-4.437829309,40.71383553,-4.437829601,40.71384589,-4.437853617,40.7138455,-4.437853326,40.71383514
North_G02_IV07, S05,2,-4.437829017,40.71382516,-4.437829309,40.71383553,-4.437853326,40.71383514,-4.437853034,40.71382477
North_G02_IV07, S06,28,-4.437717103,40.71229825,-4.437717356,40.71230842,-4.437741299,40.71230807,-4.437741046,40.71229791
North_G02_IV07, S06,29,-4.43771685,40.71228809,-4.437717103,40.71229825,-4.437741046,40.71229791,-4.437740793,40.71228775
North_G02_IV07, S06,21,-4.437718475,40.71237159,-4.437718687,40.71238184,-4.437742632,40.71238155,-4.437742419,40.71237131
North_G02_IV07, S06,22,-4.437718262,40.71236135,-4.437718475,40.71237159,-4.437742419,40.71237131,-4.437742206,40.71236107
North_G02_IV07, S06,23,-4.437718049,40.71235111,-4.437718262,40.71236135,-4.437742206,40.71236107,-4.437741993,40.71235082
North_G02_IV07, S06,24,-4.437717836,40.71234087,-4.437718049,40.71235111,-4.437741993,40.71235082,-4.437741781,40.71234058
North_G02_IV07, S06,25,-4.437717623,40.71233063,-4.437717836,40.71234087,-4.437741781,40.71234058,-4.437741568,40.71233034
North_G02_IV07, S06,26,-4.43771741,40.71232038,-4.437717623,40.71233063,-4.437741568,40.71233034,-4.437741355,40.7123201
North_G02_IV07, S06,27,-4.437717197,40.71231014,-4.43771741,40.71232038,-4.437741355,40.7123201,-4.437741142,40.71230986
North_G02_IV07, S06,12,-4.437720226,40.7124654,-4.437720421,40.71247564,-4.437744366,40.71247538,-4.437744171,40.71246513
North_G02_IV07, S06,13,-4.437720031,40.71245515,-4.437720226,40.7124654,-4.437744171,40.71246513,-4.437743976,40.71245489
North_G02_IV07, S06,14,-4.437719836,40.7124449,-4.437720031,40.71245515,-4.437743976,40.71245489,-4.437743782,40.71244464
North_G02_IV07, S06,15,-4.437719642,40.71243465,-4.437719836,40.7124449,-4.437743782,40.71244464,-4.437743587,40.71243439
North_G02_IV07, S06,16,-4.437719447,40.71242441,-4.437719642,40.71243465,-4.437743587,40.71243439,-4.437743392,40.71242415
North_G02_IV07, S06,17,-4.437719252,40.71241416,-4.437719447,40.71242441,-4.437743392,40.71242415,-4.437743198,40.7124139
North_G02_IV07, S06,18,-4.437719057,40.71240391,-4.437719252,40.71241416,-4.437743198,40.7124139,-4.437743003,40.71240365
North_G02_IV07, S06,19,-4.437718863,40.71239367,-4.437719057,40.71240391,-4.437743003,40.71240365,-4.437742808,40.71239341
North_G02_IV07, S06,20,-4.437718668,40.71238342,-4.437718863,40.71239367,-4.437742808,40.71239341,-4.437742613,40.71238316
North_G02_IV07, S06,3,-4.437721965,40.71255929,-4.437722157,40.71256952,-4.437746177,40.71256926,-4.437745985,40.71255903
North_G02_IV07, S06,4,-4.437721773,40.71254907,-4.437721965,40.71255929,-4.437745985,40.71255903,-4.437745793,40.71254881
North_G02_IV07, S06,5,-4.437721581,40.71253884,-4.437721773,40.71254907,-4.437745793,40.71254881,-4.437745601,40.71253858
North_G02_IV07, S06,6,-4.437721389,40.71252861,-4.437721581,40.71253884,-4.437745601,40.71253858,-4.437745409,40.71252835
North_G02_IV07, S06,7,-4.437721197,40.71251838,-4.437721389,40.71252861,-4.437745409,40.71252835,-4.437745217,40.71251812
North_G02_IV07, S06,8,-4.437721005,40.71250815,-4.437721197,40.71251838,-4.437745217,40.71251812,-4.437745024,40.7125079
North_G02_IV07, S06,9,-4.437720813,40.71249793,-4.437721005,40.71250815,-4.437745024,40.7125079,-4.437744832,40.71249767
North_G02_IV07, S06,10,-4.43772062,40.7124877,-4.437720813,40.71249793,-4.437744832,40.71249767,-4.43774464,40.71248744
North_G02_IV07, S06,11,-4.437720428,40.71247747,-4.43772062,40.7124877,-4.43774464,40.71248744,-4.437744448,40.71247721
North_G02_IV07, S06,1,-4.437722356,40.71258138,-4.437722647,40.71259174,-4.437746664,40.71259135,-4.437746373,40.71258099
North_G02_IV07, S06,2,-4.437722064,40.71257101,-4.437722356,40.71258138,-4.437746373,40.71258099,-4.437746081,40.71257062
North_G02_IV07, S07,23,-4.437723861,40.71265313,-4.43772409,40.7126634,-4.437748109,40.71266309,-4.43774788,40.71265283
North_G02_IV07, S07,24,-4.437723633,40.71264286,-4.437723861,40.71265313,-4.43774788,40.71265283,-4.437747652,40.71264256
North_G02_IV07, S07,25,-4.437723404,40.7126326,-4.437723633,40.71264286,-4.437747652,40.71264256,-4.437747423,40.71263229
North_G02_IV07, S07,26,-4.437723175,40.71262233,-4.437723404,40.7126326,-4.437747423,40.71263229,-4.437747194,40.71262202
North_G02_IV07, S07,27,-4.437722947,40.71261206,-4.437723175,40.71262233,-4.437747194,40.71262202,-4.437746966,40.71261175
North_G02_IV07, S07,28,-4.437722718,40.71260179,-4.437722947,40.71261206,-4.437746966,40.71261175,-4.437746737,40.71260149
North_G02_IV07, S07,29,-4.437722489,40.71259153,-4.437722718,40.71260179,-4.437746737,40.71260149,-4.437746508,40.71259122
North_G02_IV07, S07,15,-4.437725191,40.71273645,-4.437725355,40.71274666,-4.437749375,40.71274644,-4.437749212,40.71273623
North_G02_IV07, S07,16,-4.437725028,40.71272623,-4.437725191,40.71273645,-4.437749212,40.71273623,-4.437749048,40.71272601
North_G02_IV07, S07,17,-4.437724864,40.71271602,-4.437725028,40.71272623,-4.437749048,40.71272601,-4.437748884,40.71271579
North_G02_IV07, S07,18,-4.4377247,40.7127058,-4.437724864,40.71271602,-4.437748884,40.71271579,-4.437748721,40.71270558
North_G02_IV07, S07,19,-4.437724537,40.71269559,-4.4377247,40.7127058,-4.437748721,40.71270558,-4.437748557,40.71269536
North_G02_IV07, S07,20,-4.437724373,40.71268537,-4.437724537,40.71269559,-4.437748557,40.71269536,-4.437748393,40.71268515
North_G02_IV07, S07,21,-4.437724209,40.71267515,-4.437724373,40.71268537,-4.437748393,40.71268515,-4.43774823,40.71267493
North_G02_IV07, S07,22,-4.437724046,40.71266494,-4.437724209,40.71267515,-4.43774823,40.71267493,-4.437748066,40.71266472
North_G02_IV07, S07,8,-4.437726932,40.71282438,-4.4377271,40.71283465,-4.437751046,40.71283442,-4.437750878,40.71282415
North_G02_IV07, S07,9,-4.437726765,40.71281411,-4.437726932,40.71282438,-4.437750878,40.71282415,-4.43775071,40.71281389
North_G02_IV07, S07,10,-4.437726597,40.71280384,-4.437726765,40.71281411,-4.43775071,40.71281389,-4.437750543,40.71280362
North_G02_IV07, S07,11,-4.437726429,40.71279358,-4.437726597,40.71280384,-4.437750543,40.71280362,-4.437750375,40.71279335
North_G02_IV07, S07,12,-4.437726261,40.71278331,-4.437726429,40.71279358,-4.437750375,40.71279335,-4.437750207,40.71278308
North_G02_IV07, S07,13,-4.437726093,40.71277304,-4.437726261,40.71278331,-4.437750207,40.71278308,-4.437750039,40.71277282
North_G02_IV07, S07,14,-4.437725925,40.71276277,-4.437726093,40.71277304,-4.437750039,40.71277282,-4.437749871,40.71276255
North_G02_IV07, S07,1,-4.437728531,40.71289769,-4.437728744,40.71290794,-4.437752689,40.71290766,-4.437752476,40.71289741
North_G02_IV07, S07,2,-4.437728318,40.71288744,-4.437728531,40.71289769,-4.437752476,40.71289741,-4.437752263,40.71288715
